county_name,year,hh1_ELI30,hh1_VLI50,hh1_LI80,hh1_MED100,hh1_MOD120,hh2_ELI30,hh2_VLI50,hh2_LI80,hh2_MED100,hh2_MOD120,hh3_ELI30,hh3_VLI50,hh3_LI80,hh3_MED100,hh3_MOD120,hh4_ELI30,hh4_VLI50,hh4_LI80,hh4_MED100,hh4_MOD120,hh5_ELI30,hh5_VLI50,hh5_LI80,hh5_MED100,hh5_MOD120,hh6_ELI30,hh6_VLI50,hh6_LI80,hh6_MED100,hh6_MOD120,hh7_ELI30,hh7_VLI50,hh7_LI80,hh7_MED100,hh7_MOD120,hh8_ELI30,hh8_VLI50,hh8_LI80,hh8_MED100,hh8_MOD120,hh9_ELI30,hh9_VLI50,hh9_LI80,hh9_MED100,hh9_MOD120,hh10_ELI30,hh10_VLI50,hh10_LI80,hh10_MED100,hh10_MOD120,hh11_ELI30,hh11_VLI50,hh11_LI80,hh11_MED100,hh11_MOD120,hh12_ELI30,hh12_VLI50,hh12_LI80,hh12_MED100,hh12_MOD120,hh13_ELI30,hh13_VLI50,hh13_LI80,hh13_MED100,hh13_MOD120,hh14_ELI30,hh14_VLI50,hh14_LI80,hh14_MED100,hh14_MOD120,hh15_ELI30,hh15_VLI50,hh15_LI80,hh15_MED100,hh15_MOD120,hh16_ELI30,hh16_VLI50,hh16_LI80,hh16_MED100,hh16_MOD120,hh17_ELI30,hh17_VLI50,hh17_LI80,hh17_MED100,hh17_MOD120,hh18_ELI30,hh18_VLI50,hh18_LI80,hh18_MED100,hh18_MOD120,hh19_ELI30,hh19_VLI50,hh19_LI80,hh19_MED100,hh19_MOD120,hh20_ELI30,hh20_VLI50,hh20_LI80,hh20_MED100,hh20_MOD120
Shasta County,2017,13000,21650,34650,43250,51900,16240,24750,39600,49450,59300,20420,27850,44550,55600,66750,24600,30900,49450,61800,74150,28780,33400,53450,66750,80100,32960,35850,57400,71700,86000,37140,38350,61350,76650,91950,40800,40800,65300,81600,97900,42750,43250,69250,86550,103850,44750,45750,73200,91500,109750,46700,48200,77150,96450,115700,48650,50700,81100,101400,121650,50650,53150,85100,106300,127550,52600,55650,89050,111250,133500,54600,58100,93000,116200,139400,56550,60600,96950,121150,145350,58500,63050,100900,126100,151300,60500,65500,104850,131050,157200,62450,68000,108800,136000,163150,64400,70450,112750,140950,169100
Shasta County,2018,13000,21650,34650,43250,51900,16460,24750,39600,49450,59300,20780,27850,44550,55600,66750,25100,30900,49450,61800,74150,29420,33400,53450,66750,80100,33740,35850,57400,71700,86000,38060,38350,61350,76650,91950,40800,40800,65300,81600,97900,42800,43250,69250,86550,103850,44800,45750,73200,91500,109750,46800,48200,77150,96450,115700,48850,50700,81100,101400,121650,50850,53150,85100,106300,127550,52850,55650,89050,111250,133500,54850,58100,93000,116200,139400,56850,60600,96950,121150,145350,58850,63050,100900,126100,151300,60900,65500,104850,131050,157200,62900,68000,108800,136000,163150,64900,70450,112750,140950,169100
Shasta County,2019,13650,22700,36300,45350,54450,16910,25950,41500,51850,62200,21330,29200,46700,58300,70000,25750,32400,51850,64800,77750,30170,35000,56000,70000,83950,34590,37600,60150,75150,90200,39010,40200,64300,80350,96400,42800,42800,68450,85550,102650,44850,45400,72600,90750,108850,46900,48000,76750,95900,115100,49000,50600,80900,101100,121300,51050,53150,85050,106300,127550,53100,55750,89200,111450,133750,55150,58350,93350,116650,139950,57200,60950,97500,121850,146200,59300,63550,101650,127000,152400,61350,66150,105800,132200,158650,63400,68700,109950,137400,164850,65450,71300,114100,142550,171050,67500,73900,118250,147750,177300
Shasta County,2020,14700,24500,39150,49500,59400,17240,28000,44750,56550,67900,21720,31500,50350,63650,76350,26200,34950,55900,70700,84850,30680,37750,60400,76350,91650,35160,40550,64850,82000,98450,39640,43350,69350,87650,105200,44120,46150,73800,93300,112000,46200,48950,78250,98950,118800,48300,51750,82750,104600,125600,50400,54550,87200,110250,132350,52500,57350,91700,115900,139150,54600,60150,96150,121600,145950,56700,62950,100650,127250,152750,58800,65700,105100,132900,159500,60900,68500,109600,138550,166300,63000,71300,114050,144200,173100,65100,74100,118500,149850,179900,67200,76900,123000,155500,186650,69250,79700,127450,161150,193450
Sierra County,2010,12800,21350,34100,40200,48250,14600,24400,39000,45900,55100,16450,27450,43850,51650,62000,18250,30450,48700,57400,68900,19750,32900,52600,62000,74400,21200,35350,56500,66600,79900,22650,37800,60400,71200,85450,24100,40200,64300,75750,90950,25550,42650,68200,80350,96450,27000,45050,72100,84950,101950,28500,47500,76000,89550,107500,29950,49950,79900,94100,113000,31400,52400,83800,98700,118500,32850,54800,87700,103300,124000,34300,57250,91550,107900,129550,35800,59700,95450,112500,135050,37250,62100,99350,117100,140550,38700,64550,103250,121650,146050,40150,67000,107150,126250,151600,41600,69450,111050,130850,157100
Sierra County,2011,13450,22400,35800,49650,59550,15350,25600,40900,56700,68100,17250,28800,46000,63800,76600,19150,31950,51100,70900,85100,20700,34550,55200,76550,91900,22250,37100,59300,82250,98700,23750,39650,63400,87900,105500,25300,42200,67500,93600,112350,26850,44750,71600,99250,119150,28350,47300,75700,104950,125950,29900,49850,79750,110600,132750,31450,52400,83850,116300,139600,32950,55000,87950,121950,146400,34500,57550,92050,127650,153200,36000,60100,96100,133300,160000,37550,62650,100200,139000,166800,39100,65200,104300,144650,173600,40600,67750,108400,150300,180450,42150,70300,112450,156000,187250,43700,72850,116550,161650,194050
Sierra County,2012,14100,23450,37550,50250,60300,16100,26800,42900,57450,68900,18100,30150,48250,64600,77550,20100,33500,53600,71800,86150,21750,36200,57900,77550,93050,23350,38900,62200,83300,99950,24950,41550,66500,89050,106850,26550,44250,70800,94800,113700,28150,46950,75100,100550,120600,29750,49600,79400,106300,127500,31350,52300,83650,112050,134400,33000,54950,87950,117800,141250,34600,57650,92250,123500,148150,36200,60350,96550,129250,155050,37800,63000,100800,135000,161950,39400,65700,105100,140750,168850,41000,68350,109400,146500,175750,42650,71050,113700,152250,182600,44250,73750,117950,158000,189500,45850,76400,122250,163750,196400
Sierra County,2013,14800,24650,39400,50550,60650,16900,28150,45000,57750,69300,19000,31650,50650,65000,78000,21100,35150,56250,72200,86650,22800,38000,60750,78000,93600,24500,40800,65250,83750,100500,26200,43600,69750,89550,107450,27900,46400,74250,95300,114400,29600,49200,78750,101100,121350,31300,52000,83250,106850,128250,32950,54850,87750,112650,135200,34650,57650,92250,118400,142150,36350,60450,96750,124200,149050,38050,63250,101250,129950,156000,39700,66100,105750,135750,162900,41400,68900,110250,141500,169850,43100,71700,114750,147300,176800,44800,74500,119250,153050,183700,46450,77350,123750,158850,190650,48150,80150,128250,164600,197600
Sierra County,2014,14800,24650,39400,50250,60300,16900,28150,45000,57450,68900,19000,31650,50650,64600,77550,21100,35150,56250,71800,86150,22800,38000,60750,77550,93050,24500,40800,65250,83300,99950,26200,43600,69750,89050,106850,27900,46400,74250,94800,113700,29600,49200,78750,100550,120600,31300,52000,83250,106300,127500,32950,54850,87750,112050,134400,34650,57650,92250,117800,141250,36350,60450,96750,123500,148150,38050,63250,101250,129250,155050,39700,66100,105750,135000,161950,41400,68900,110250,140750,168850,43100,71700,114750,146500,175750,44800,74500,119250,152250,182600,46450,77350,123750,158000,189500,48150,80150,128250,163750,196400
Sierra County,2015,14800,24650,39400,50250,60300,16900,28150,45000,57450,68900,20090,31650,50650,64600,77550,24250,35150,56250,71800,86150,28410,38000,60750,77550,93050,32570,40800,65250,83300,99950,36730,43600,69750,89050,106850,40890,46400,74250,94800,113700,42850,49200,78750,100550,120600,44750,52000,83250,106300,127500,46700,54850,87750,112050,134400,48650,57650,92250,117800,141250,50600,60450,96750,123500,148150,52550,63250,101250,129250,155050,54450,66100,105750,135000,161950,56400,68900,110250,140750,168850,58350,71700,114750,146500,175750,60300,74500,119250,152250,182600,62250,77350,123750,158000,189500,64150,80150,128250,163750,196400
Sierra County,2016,14800,24650,39400,50250,60300,16900,28150,45000,57450,68900,20160,31650,50650,64600,77550,24300,35150,56250,71800,86150,28440,38000,60750,77550,93050,32580,40800,65250,83300,99950,36730,43600,69750,89050,106850,40890,46400,74250,94800,113700,42850,49200,78750,100550,120600,44800,52000,83250,106300,127500,46700,54850,87750,112050,134400,48650,57650,92250,117800,141250,50600,60450,96750,123500,148150,52550,63250,101250,129250,155050,54500,66100,105750,135000,161950,56450,68900,110250,140750,168850,58400,71700,114750,146500,175750,60350,74500,119250,152250,182600,62250,77350,123750,158000,189500,64200,80150,128250,163750,196400
Sierra County,2017,14800,24650,39400,50250,60300,16900,28150,45000,57450,68900,20420,31650,50650,64600,77550,24600,35150,56250,71800,86150,28780,38000,60750,77550,93050,32960,40800,65250,83300,99950,37140,43600,69750,89050,106850,41320,46400,74250,94800,113700,43300,49200,78750,100550,120600,45250,52000,83250,106300,127500,47200,54850,87750,112050,134400,49200,57650,92250,117800,141250,51150,60450,96750,123500,148150,53150,63250,101250,129250,155050,55100,66100,105750,135000,161950,57050,68900,110250,140750,168850,59050,71700,114750,146500,175750,61000,74500,119250,152250,182600,62950,77350,123750,158000,189500,64950,80150,128250,163750,196400
Sierra County,2018,14800,24650,39400,50250,60300,16900,28150,45000,57450,68900,20780,31650,50650,64600,77550,25100,35150,56250,71800,86150,29420,38000,60750,77550,93050,33740,40800,65250,83300,99950,38060,43600,69750,89050,106850,42380,46400,74250,94800,113700,44400,49200,78750,100550,120600,46400,52000,83250,106300,127500,48400,54850,87750,112050,134400,50400,57650,92250,117800,141250,52400,60450,96750,123500,148150,54450,63250,101250,129250,155050,56450,66100,105750,135000,161950,58450,68900,110250,140750,168850,60450,71700,114750,146500,175750,62450,74500,119250,152250,182600,64450,77350,123750,158000,189500,66500,80150,128250,163750,196400
Sierra County,2019,15850,26400,42250,50250,60300,18100,30200,48250,57450,68900,21330,33950,54300,64600,77550,25750,37700,60300,71800,86150,30170,40750,65150,77550,93050,34590,43750,69950,83300,99950,39010,46750,74800,89050,106850,43430,49800,79600,94800,113700,45500,52800,84400,100550,120600,47550,55850,89250,106300,127500,49600,58850,94050,112050,134400,51650,61850,98900,117800,141250,53750,64900,103700,123500,148150,55800,67900,108550,129250,155050,57850,70900,113350,135000,161950,59900,73950,118200,140750,168850,61950,76950,123000,146500,175750,64050,79950,127850,152250,182600,66100,83000,132650,158000,189500,68150,86000,137500,163750,196400
Sierra County,2020,16950,28200,45100,56350,67600,19350,32200,51550,64400,77300,21750,36250,58000,72450,86950,26200,40250,64400,80500,96600,30680,43500,69600,86950,104350,35160,46700,74750,93400,112050,39640,49950,79900,99800,119800,44120,53150,85050,106250,127500,46200,56350,90200,112700,135250,48300,59600,95350,119150,142950,50400,62800,100500,125550,150700,52500,66050,105650,132000,158400,54600,69250,110800,138450,166150,56700,72450,115950,144900,173850,58800,75700,121100,151350,181600,60900,78900,126250,157750,189300,63000,82150,131400,164200,197050,65100,85350,136550,170650,204800,67200,88550,141700,177100,212500,69250,91800,146850,183550,220250
Siskiyou County,2010,11850,19750,31550,39400,47300,13550,22550,36050,45050,54050,15250,25350,40550,50650,60800,16900,28150,45050,56300,67550,18300,30450,48700,60800,72950,19650,32700,52300,65300,78350,21000,34950,55900,69800,83750,22350,37200,59500,74300,89150,23700,39450,63100,78800,94550,25050,41700,66700,83300,99950,26400,43950,70300,87800,105350,27750,46200,73900,92300,110750,29100,48450,77500,96800,116150,30450,50700,81100,101300,121550,31800,52950,84750,105850,127000,33150,55200,88350,110350,132400,34500,57450,91950,114850,137800,35850,59700,95550,119350,143200,37200,61950,99150,123850,148600,38550,64200,102750,128350,154000
Siskiyou County,2011,12050,20050,32050,40050,48050,13750,22900,36600,45750,54900,15450,25750,41200,51500,61800,17150,28600,45750,57200,68650,18550,30900,49450,61800,74150,19900,33200,53100,66350,79650,21300,35500,56750,70950,85150,22650,37800,60400,75500,90600,24000,40100,64050,80100,96100,25400,42400,67700,84650,101600,26750,44650,71400,89250,107100,28150,46950,75050,93800,112550,29500,49250,78700,98400,118050,30900,51550,82350,102950,123550,32250,53800,86000,107550,129050,33650,56100,89700,112100,134550,35000,58400,93350,116700,140050,36350,60700,97000,121250,145500,37750,62950,100650,125850,151000,39100,65250,104300,130400,156500
Siskiyou County,2012,12150,20300,32450,40550,48650,13900,23200,37050,46300,55600,15650,26100,41700,52100,62550,17350,28950,46300,57900,69500,18750,31300,50050,62550,75050,20150,33600,53750,67150,80600,21550,35900,57450,71800,86200,22950,38250,61150,76450,91750,24350,40550,64850,81100,97300,25750,42900,68550,85700,102850,27100,45200,72250,90350,108450,28500,47500,75950,95000,114000,29900,49850,79650,99600,119550,31300,52150,83350,104250,125100,32650,54450,87100,108850,130650,34050,56800,90800,113500,136250,35450,59100,94500,118150,141800,36850,61400,98200,122750,147350,38200,63750,101900,127400,152900,39600,66050,105600,132050,158450
Siskiyou County,2013,12150,20300,32450,40550,48650,13900,23200,37050,46300,55600,15650,26100,41700,52100,62550,17350,28950,46300,57900,69500,18750,31300,50050,62550,75050,20150,33600,53750,67150,80600,21550,35900,57450,71800,86200,22950,38250,61150,76450,91750,24350,40550,64850,81100,97300,25750,42900,68550,85700,102850,27100,45200,72250,90350,108450,28500,47500,75950,95000,114000,29900,49850,79650,99600,119550,31300,52150,83350,104250,125100,32650,54450,87100,108850,130650,34050,56800,90800,113500,136250,35450,59100,94500,118150,141800,36850,61400,98200,122750,147350,38200,63750,101900,127400,152900,39600,66050,105600,132050,158450
Siskiyou County,2014,12150,20300,32450,40550,48650,13900,23200,37050,46300,55600,15650,26100,41700,52100,62550,17350,28950,46300,57900,69500,18750,31300,50050,62550,75050,20150,33600,53750,67150,80600,21550,35900,57450,71800,86200,22950,38250,61150,76450,91750,24350,40550,64850,81100,97300,25750,42900,68550,85700,102850,27100,45200,72250,90350,108450,28500,47500,75950,95000,114000,29900,49850,79650,99600,119550,31300,52150,83350,104250,125100,32650,54450,87100,108850,130650,34050,56800,90800,113500,136250,35450,59100,94500,118150,141800,36850,61400,98200,122750,147350,38200,63750,101900,127400,152900,39600,66050,105600,132050,158450
Siskiyou County,2015,12150,20300,32450,40550,48650,15930,23200,37050,46300,55600,20090,26100,41700,52100,62550,24250,28950,46300,57900,69500,28410,31300,50050,62550,75050,32570,33600,53750,67150,80600,35300,35900,57450,71800,86200,37600,38250,61150,76450,91750,39550,40550,64850,81100,97300,41500,42900,68550,85700,102850,43400,45200,72250,90350,108450,45350,47500,75950,95000,114000,47300,49850,79650,99600,119550,49250,52150,83350,104250,125100,51200,54450,87100,108850,130650,53100,56800,90800,113500,136250,55050,59100,94500,118150,141800,57000,61400,98200,122750,147350,58950,63750,101900,127400,152900,60900,66050,105600,132050,158450
Siskiyou County,2016,12400,20650,33000,41250,49500,16020,23600,37700,47100,56550,20160,26550,42400,53000,63650,24300,29450,47100,58900,70700,28440,31850,50900,63600,76350,32580,34200,54650,68300,82000,36550,36550,58450,73050,87650,38900,38900,62200,77750,93300,40850,41250,65950,82450,98950,42800,43600,69750,87150,104600,44750,45950,73500,91900,110250,46700,48300,77250,96600,115900,48600,50700,81050,101300,121600,50550,53050,84800,106000,127250,52500,55400,88600,110750,132900,54450,57750,92350,115450,138550,56400,60100,96100,120150,144200,58350,62450,99900,124850,149850,60300,64800,103650,129600,155500,62250,67150,107400,134300,161150
Siskiyou County,2017,12600,21000,33550,41950,50350,16240,24000,38350,47900,57500,20420,27000,43150,53900,64700,24600,29950,47900,59900,71900,28780,32350,51750,64700,77650,32960,34750,55600,69500,83400,37140,37150,59400,74300,89150,39550,39550,63250,79050,94900,41500,41950,67100,83850,100650,43500,44350,70900,88650,106400,45450,46750,74750,93450,112150,47400,49150,78600,98200,117900,49400,51550,82400,103000,123650,51350,53950,86250,107800,129400,53350,56300,90050,112600,135150,55300,58700,93900,117400,140900,57250,61100,97750,122200,146650,59250,63500,101550,126950,152400,61200,65900,105400,131750,158150,63150,68300,109250,136550,163900
Siskiyou County,2018,12600,21000,33550,41950,50350,16460,24000,38350,47900,57500,20780,27000,43150,53900,64700,25100,29950,47900,59900,71900,29420,32350,51750,64700,77650,33740,34750,55600,69500,83400,37140,37150,59400,74300,89150,39550,39550,63250,79050,94900,41550,41950,67100,83850,100650,43550,44350,70900,88650,106400,45550,46750,74750,93450,112150,47600,49150,78600,98200,117900,49600,51550,82400,103000,123650,51600,53950,86250,107800,129400,53600,56300,90050,112600,135150,55600,58700,93900,117400,140900,57600,61100,97750,122200,146650,59650,63500,101550,126950,152400,61650,65900,105400,131750,158150,63650,68300,109250,136550,163900
Siskiyou County,2019,13650,22700,36300,45350,54450,16910,25950,41500,51850,62200,21330,29200,46700,58300,70000,25750,32400,51850,64800,77750,30170,35000,56000,70000,83950,34590,37600,60150,75150,90200,39010,40200,64300,80350,96400,42800,42800,68450,85550,102650,44850,45400,72600,90750,108850,46900,48000,76750,95900,115100,49000,50600,80900,101100,121300,51050,53150,85050,106300,127550,53100,55750,89200,111450,133750,55150,58350,93350,116650,139950,57200,60950,97500,121850,146200,59300,63550,101650,127000,152400,61350,66150,105800,132200,158650,63400,68700,109950,137400,164850,65450,71300,114100,142550,171050,67500,73900,118250,147750,177300
Siskiyou County,2020,14700,24500,39150,49500,59400,17240,28000,44750,56550,67900,21720,31500,50350,63650,76350,26200,34950,55900,70700,84850,30680,37750,60400,76350,91650,35160,40550,64850,82000,98450,39640,43350,69350,87650,105200,44120,46150,73800,93300,112000,46200,48950,78250,98950,118800,48300,51750,82750,104600,125600,50400,54550,87200,110250,132350,52500,57350,91700,115900,139150,54600,60150,96150,121600,145950,56700,62950,100650,127250,152750,58800,65700,105100,132900,159500,60900,68500,109600,138550,166300,63000,71300,114050,144200,173100,65100,74100,118500,149850,179900,67200,76900,123000,155500,186650,69250,79700,127450,161150,193450
Solano County,2010,16650,27750,44350,55450,66550,19000,31700,50700,63350,76050,21400,35650,57050,71300,85550,23750,39600,63350,79200,95050,25650,42800,68450,85550,102650,27550,45950,73500,91850,110250,29450,49150,78600,98200,117850,31350,52300,83650,104550,125450,33250,55450,88700,110900,133050,35150,58650,93800,117200,140650,37050,61800,98850,123550,148250,38950,64950,103900,129900,155850,40850,68150,109000,136250,163450,42750,71300,114050,142550,171050,44650,74500,119150,148900,178700,46550,77650,124200,155250,186300,48450,80800,129250,161550,193900,50350,84000,134350,167900,201500,52250,87150,139400,174250,209100,54150,90300,144450,180600,216700
Solano County,2011,17150,28550,44950,57050,68450,19600,32600,51400,65200,78250,22050,36700,57800,73350,88000,24450,40750,64200,81500,97800,26450,44050,69350,88000,105600,28400,47300,74500,94550,113450,30350,50550,79650,101050,121250,32300,53800,84750,107600,129100,34250,57050,89900,114100,136900,36200,60300,95000,120650,144750,38150,63600,100150,127150,152550,40100,66850,105300,133700,160400,42100,70100,110450,140200,168200,44050,73350,115550,146700,176050,46000,76600,120700,153250,183850,47950,79900,125850,159750,191700,49900,83150,130950,166300,199500,51850,86400,136100,172800,207350,53800,89650,141250,179300,215150,55750,92900,146400,185850,223000
Solano County,2012,17400,28950,45500,57800,69350,19850,33050,52000,66100,79300,22350,37200,58500,74350,89200,24800,41300,65000,82600,99100,26800,44650,70200,89200,107050,28800,47950,75400,95800,114950,30800,51250,80600,102400,122900,32750,54550,85800,109050,130800,34750,57850,91000,115650,138750,36700,61150,96200,122250,146650,38700,64450,101400,128850,154600,40700,67750,106600,135500,162500,42650,71050,111800,142100,170450,44650,74350,117000,148700,178350,46650,77700,122200,155300,186300,48600,81000,127400,161900,194200,50600,84300,132600,168500,202150,52600,87600,137800,175150,210100,54550,90900,143000,181750,218000,56550,94200,148200,188350,225950
Solano County,2013,17400,28950,45500,57800,69350,19850,33050,52000,66100,79300,22350,37200,58500,74350,89200,24800,41300,65000,82600,99100,26800,44650,70200,89200,107050,28800,47950,75400,95800,114950,30800,51250,80600,102400,122900,32750,54550,85800,109050,130800,34750,57850,91000,115650,138750,36700,61150,96200,122250,146650,38700,64450,101400,128850,154600,40700,67750,106600,135500,162500,42650,71050,111800,142100,170450,44650,74350,117000,148700,178350,46650,77700,122200,155300,186300,48600,81000,127400,161900,194200,50600,84300,132600,168500,202150,52600,87600,137800,175150,210100,54550,90900,143000,181750,218000,56550,94200,148200,188350,225950
Solano County,2014,17400,28950,45500,57800,69350,19850,33050,52000,66100,79300,22350,37200,58500,74350,89200,24800,41300,65000,82600,99100,26800,44650,70200,89200,107050,28800,47950,75400,95800,114950,30800,51250,80600,102400,122900,32750,54550,85800,109050,130800,34750,57850,91000,115650,138750,36700,61150,96200,122250,146650,38700,64450,101400,128850,154600,40700,67750,106600,135500,162500,42650,71050,111800,142100,170450,44650,74350,117000,148700,178350,46650,77700,122200,155300,186300,48600,81000,127400,161900,194200,50600,84300,132600,168500,202150,52600,87600,137800,175150,210100,54550,90900,143000,181750,218000,56550,94200,148200,188350,225950
Solano County,2015,17400,28950,45500,57800,69350,19850,33050,52000,66100,79300,22350,37200,58500,74350,89200,24800,41300,65000,82600,99100,28410,44650,70200,89200,107050,32570,47950,75400,95800,114950,36730,51250,80600,102400,122900,40890,54550,85800,109050,130800,42850,57850,91000,115650,138750,44850,61150,96200,122250,146650,46850,64450,101400,128850,154600,48850,67750,106600,135500,162500,50800,71050,111800,142100,170450,52800,74350,117000,148700,178350,54800,77700,122200,155300,186300,56750,81000,127400,161900,194200,58750,84300,132600,168500,202150,60750,87600,137800,175150,210100,62700,90900,143000,181750,218000,64700,94200,148200,188350,225950
Solano County,2016,17400,28950,45500,57800,69350,19850,33050,52000,66100,79300,22350,37200,58500,74350,89200,24800,41300,65000,82600,99100,28440,44650,70200,89200,107050,32580,47950,75400,95800,114950,36730,51250,80600,102400,122900,40890,54550,85800,109050,130800,42850,57850,91000,115650,138750,44850,61150,96200,122250,146650,46850,64450,101400,128850,154600,48850,67750,106600,135500,162500,50800,71050,111800,142100,170450,52800,74350,117000,148700,178350,54800,77700,122200,155300,186300,56750,81000,127400,161900,194200,58750,84300,132600,168500,202150,60750,87600,137800,175150,210100,62700,90900,143000,181750,218000,64700,94200,148200,188350,225950
Solano County,2017,17400,28950,45500,57800,69350,19850,33050,52000,66100,79300,22350,37200,58500,74350,89200,24800,41300,65000,82600,99100,28780,44650,70200,89200,107050,32960,47950,75400,95800,114950,37140,51250,80600,102400,122900,41320,54550,85800,109050,130800,43300,57850,91000,115650,138750,45300,61150,96200,122250,146650,47250,64450,101400,128850,154600,49250,67750,106600,135500,162500,51250,71050,111800,142100,170450,53200,74350,117000,148700,178350,55200,77700,122200,155300,186300,57200,81000,127400,161900,194200,59200,84300,132600,168500,202150,61150,87600,137800,175150,210100,63150,90900,143000,181750,218000,65150,94200,148200,188350,225950
Solano County,2018,17600,29300,46900,58600,70300,20100,33500,53600,66950,80350,22600,37700,60300,75350,90400,25100,41850,66950,83700,100450,29420,45200,72350,90400,108500,33740,48550,77700,97100,116500,38060,51900,83050,103800,124550,42380,55250,88400,110500,132600,44400,58600,93750,117200,140650,46400,61950,99100,123900,148650,48400,65300,104450,130600,156700,50400,68650,109800,137300,164750,52400,72000,115200,144000,172800,54450,75350,120550,150700,180800,56450,78700,125900,157350,188850,58450,82050,131250,164050,196900,60450,85400,136600,170750,204900,62450,88750,141950,177450,212950,64450,92100,147300,184150,221000,66500,95450,152650,190850,229050
Solano County,2019,18000,30000,48000,60000,72000,20600,34300,54850,68550,82300,23150,38600,61700,77150,92550,25750,42850,68550,85700,102850,30170,46300,74050,92550,111100,34590,49750,79550,99400,119300,39010,53150,85050,106250,127550,43430,56600,90500,113100,135750,45500,60050,96000,119950,144000,47550,63450,101450,126800,152200,49600,66900,106950,133650,160450,51650,70300,112450,140500,168650,53750,73750,117900,147400,176900,55800,77150,123400,154250,185100,57850,80600,128900,161100,193350,59900,84000,134350,167950,201550,61950,87450,139850,174800,209800,64050,90900,145350,181650,218050,66100,94300,150800,188500,226250,68150,97750,156300,195350,234500
Solano County,2020,19450,32400,51800,66800,80150,22200,37000,59200,76300,91600,25000,41650,66600,85850,103050,27750,46250,73950,95400,114500,30680,49950,79900,103050,123650,35160,53650,85800,110650,132800,39640,57350,91700,118300,142000,44120,61050,97650,125950,151150,46350,64750,103550,133600,160300,48550,68450,109500,141200,169450,50800,72150,115400,148850,178650,53000,75850,121300,156500,187800,55200,79550,127250,164100,196950,57450,83250,133150,171750,206100,59650,86950,139050,179350,215250,61900,90650,145000,187000,224450,64100,94350,150900,194650,233600,66300,98050,156800,202250,242750,68550,101750,162750,209900,251900,70750,105450,168650,217550,261050
Sonoma County,2010,16900,28150,45050,56300,67550,19300,32200,51450,64300,77200,21700,36200,57900,72350,86850,24100,40200,64300,80400,96500,26050,43450,69450,86850,104200,28000,46650,74600,93250,111950,29900,49850,79750,99700,119650,31850,53100,84900,106150,127400,33800,56300,90050,112600,135100,35700,59550,95200,119000,142850,37650,62750,100350,125450,150550,39550,65950,105500,131900,158300,41500,69200,110600,138300,166000,43400,72400,115750,144750,173700,45350,75600,120900,151150,181450,47250,78850,126050,157600,189150,49200,82050,131200,164050,196900,51150,85250,136350,170450,204600,53050,88500,141500,176900,212300,55000,91700,146650,183350,220050
Sonoma County,2011,17150,28550,44950,57050,68450,19600,32600,51400,65200,78250,22050,36700,57800,73350,88000,24450,40750,64200,81500,97800,26450,44050,69350,88000,105600,28400,47300,74500,94550,113450,30350,50550,79650,101050,121250,32300,53800,84750,107600,129100,34250,57050,89900,114100,136900,36200,60300,95000,120650,144750,38150,63600,100150,127150,152550,40100,66850,105300,133700,160400,42100,70100,110450,140200,168200,44050,73350,115550,146700,176050,46000,76600,120700,153250,183850,47950,79900,125850,159750,191700,49900,83150,130950,166300,199500,51850,86400,136100,172800,207350,53800,89650,141250,179300,215150,55750,92900,146400,185850,223000
Sonoma County,2012,17400,28950,45500,57800,69350,19850,33050,52000,66100,79300,22350,37200,58500,74350,89200,24800,41300,65000,82600,99100,26800,44650,70200,89200,107050,28800,47950,75400,95800,114950,30800,51250,80600,102400,122900,32750,54550,85800,109050,130800,34750,57850,91000,115650,138750,36700,61150,96200,122250,146650,38700,64450,101400,128850,154600,40700,67750,106600,135500,162500,42650,71050,111800,142100,170450,44650,74350,117000,148700,178350,46650,77700,122200,155300,186300,48600,81000,127400,161900,194200,50600,84300,132600,168500,202150,52600,87600,137800,175150,210100,54550,90900,143000,181750,218000,56550,94200,148200,188350,225950
Sonoma County,2013,17400,28950,45500,57800,69350,19850,33050,52000,66100,79300,22350,37200,58500,74350,89200,24800,41300,65000,82600,99100,26800,44650,70200,89200,107050,28800,47950,75400,95800,114950,30800,51250,80600,102400,122900,32750,54550,85800,109050,130800,34750,57850,91000,115650,138750,36700,61150,96200,122250,146650,38700,64450,101400,128850,154600,40700,67750,106600,135500,162500,42650,71050,111800,142100,170450,44650,74350,117000,148700,178350,46650,77700,122200,155300,186300,48600,81000,127400,161900,194200,50600,84300,132600,168500,202150,52600,87600,137800,175150,210100,54550,90900,143000,181750,218000,56550,94200,148200,188350,225950
Sonoma County,2014,17400,28950,45500,57800,69350,19850,33050,52000,66100,79300,22350,37200,58500,74350,89200,24800,41300,65000,82600,99100,26800,44650,70200,89200,107050,28800,47950,75400,95800,114950,30800,51250,80600,102400,122900,32750,54550,85800,109050,130800,34750,57850,91000,115650,138750,36700,61150,96200,122250,146650,38700,64450,101400,128850,154600,40700,67750,106600,135500,162500,42650,71050,111800,142100,170450,44650,74350,117000,148700,178350,46650,77700,122200,155300,186300,48600,81000,127400,161900,194200,50600,84300,132600,168500,202150,52600,87600,137800,175150,210100,54550,90900,143000,181750,218000,56550,94200,148200,188350,225950
